date,city,precipitation
2022-04-17,seattle,0.037500000000000006
2022-04-18,seattle,0.10166666666666667
2022-04-19,seattle,0.29833333333333334
2022-04-20,seattle,0.024
2022-04-21,seattle,0.188
2022-04-22,seattle,0.1975
2022-04-23,seattle,0.008
2022-04-24,seattle,0.0
2022-04-25,seattle,0.16166666666666665
2022-04-26,seattle,0.022857142857142857
2022-04-27,seattle,0.03571428571428571
2022-04-28,seattle,0.04
2022-04-29,seattle,0.04
2022-04-30,seattle,0.36999999999999994
2022-05-01,seattle,0.028000000000000004
2022-05-02,seattle,0.3516666666666666
2022-05-03,seattle,0.11333333333333334
2022-05-04,seattle,0.008333333333333333
2022-05-05,seattle,0.04833333333333334
2022-05-06,seattle,0.4283333333333333
2022-05-07,seattle,0.515
2022-05-08,seattle,0.02666666666666667
2022-05-09,seattle,0.018
2022-05-10,seattle,0.011666666666666667
2022-05-11,seattle,0.03
2022-05-12,seattle,0.09
2022-05-13,seattle,0.36
2022-05-14,seattle,0.09500000000000001
2022-05-15,seattle,0.2
2022-05-16,seattle,0.47400000000000003
2022-05-17,seattle,0.006666666666666667
2022-05-18,seattle,0.21166666666666667
2022-05-19,seattle,0.10833333333333334
2022-05-20,seattle,0.0025
2022-05-21,seattle,0.0
2022-05-22,seattle,0.0
2022-05-23,seattle,0.0
2022-05-24,seattle,0.0
2022-05-25,seattle,0.02666666666666667
2022-05-26,seattle,0.06
2022-05-27,seattle,0.18666666666666668
2022-05-28,seattle,0.043333333333333335
2022-05-29,seattle,0.43999999999999995
2022-05-30,seattle,0.4033333333333333
2022-05-31,seattle,0.02
2022-06-01,seattle,0.0
2022-06-02,seattle,0.0475
2022-06-03,seattle,0.268
2022-06-04,seattle,0.18
2022-06-05,seattle,0.8850000000000001
2022-06-06,seattle,0.1742857142857143
2022-06-07,seattle,0.0025
2022-06-08,seattle,0.006666666666666667
2022-06-09,seattle,0.312
2022-06-10,seattle,0.958
2022-06-11,seattle,0.11200000000000002
2022-06-12,seattle,0.03666666666666667
2022-06-13,seattle,0.085
2022-06-14,seattle,0.14666666666666667
2022-06-15,seattle,0.0
2022-06-16,seattle,0.022
2022-06-17,seattle,0.042
2022-06-18,seattle,0.115
2022-06-19,seattle,0.04
2022-06-20,seattle,0.0
2022-06-21,seattle,0.0
2022-06-22,seattle,0.02
2022-06-23,seattle,0.016
2022-06-24,seattle,0.0
2022-06-25,seattle,0.0
2022-06-26,seattle,0.0
2022-06-27,seattle,0.0
2022-06-28,seattle,0.0
2022-06-29,seattle,0.0
2022-06-30,seattle,0.0
2022-07-01,seattle,0.0
2022-07-02,seattle,0.0
2022-07-03,seattle,0.03
2022-07-04,seattle,0.086
2022-07-05,seattle,0.0125
2022-07-06,seattle,0.05800000000000001
2022-07-07,seattle,0.0325
2022-07-08,seattle,0.004
2022-07-09,seattle,0.0
2022-07-10,seattle,0.0
2022-07-11,seattle,0.0
2022-07-12,seattle,0.0
2022-07-13,seattle,0.0
2022-07-14,seattle,0.0
2022-07-15,seattle,0.0
2022-07-16,seattle,0.0
2022-07-17,seattle,0.002
2022-07-18,seattle,0.02
2022-07-19,seattle,0.0
2022-07-20,seattle,0.0
2022-07-21,seattle,0.0
2022-07-22,seattle,0.0
2022-07-23,seattle,0.0
2022-07-24,seattle,0.0
2022-07-25,seattle,0.0
2022-07-26,seattle,0.0
2022-07-27,seattle,0.0
2022-07-28,seattle,0.0
2022-07-29,seattle,0.0
2022-07-30,seattle,0.0
2022-07-31,seattle,0.0
2022-08-01,seattle,0.004
2022-08-02,seattle,0.0
2022-08-03,seattle,0.0
2022-08-04,seattle,0.0
2022-08-05,seattle,0.037500000000000006
2022-08-06,seattle,0.0
2022-08-07,seattle,0.0
2022-08-08,seattle,0.0
2022-08-09,seattle,0.004
2022-08-10,seattle,0.01
2022-08-11,seattle,0.0275
2022-08-12,seattle,0.0
2022-08-13,seattle,0.0
2022-08-14,seattle,0.0
2022-08-15,seattle,0.0
2022-08-16,seattle,0.0
2022-08-17,seattle,0.0
2022-08-18,seattle,0.0
2022-08-19,seattle,0.01
2022-08-20,seattle,0.0275
2022-08-21,seattle,0.0
2022-08-22,seattle,0.0
2022-08-23,seattle,0.0
2022-08-24,seattle,0.0
2022-08-25,seattle,0.0
2022-08-26,seattle,0.0
2022-08-27,seattle,0.015000000000000001
2022-08-28,seattle,0.0075
2022-08-29,seattle,0.0
2022-08-30,seattle,0.0
2022-08-31,seattle,0.0
2022-09-01,seattle,0.0
2022-09-02,seattle,0.0
2022-09-03,seattle,0.035
2022-09-04,seattle,0.0275
2022-09-05,seattle,0.023333333333333334
2022-09-06,seattle,0.0
2022-09-07,seattle,0.0
2022-09-08,seattle,0.0
2022-09-09,seattle,0.0
2022-09-10,seattle,0.0
2022-09-11,seattle,0.0
2022-09-12,seattle,0.0
2022-09-13,seattle,0.0
2022-09-14,seattle,0.0
2022-09-15,seattle,0.0
2022-09-16,seattle,0.03
2022-09-17,seattle,0.014000000000000002
2022-09-18,seattle,0.0
2022-09-19,seattle,0.0
2022-09-20,seattle,0.0
2022-09-21,seattle,0.0
2022-09-22,seattle,0.0
2022-09-23,seattle,0.0
2022-09-24,seattle,0.0
2022-09-25,seattle,0.0
2022-09-26,seattle,0.0
2022-09-27,seattle,0.0
2022-09-28,seattle,0.0
2022-09-29,seattle,0.02666666666666667
2022-09-30,seattle,0.0
2022-10-01,seattle,0.0
2022-10-02,seattle,0.0
2022-10-03,seattle,0.0
2022-10-04,seattle,0.0
2022-10-05,seattle,0.0025
2022-10-06,seattle,0.0
2022-10-07,seattle,0.0
2022-10-08,seattle,0.0
2022-10-09,seattle,0.0
2022-10-10,seattle,0.0025
2022-10-11,seattle,0.0
2022-10-12,seattle,0.0
2022-10-13,seattle,0.0
2022-10-14,seattle,0.0
2022-10-15,seattle,0.0
2022-10-16,seattle,0.0
2022-10-17,seattle,0.0
2022-10-18,seattle,0.0
2022-10-19,seattle,0.0
2022-10-20,seattle,0.0
2022-10-21,seattle,0.10333333333333333
2022-10-22,seattle,0.4175
2022-10-23,seattle,0.21200000000000002
2022-10-24,seattle,0.10500000000000001
2022-10-25,seattle,0.13799999999999998
2022-10-26,seattle,0.28
2022-10-27,seattle,0.0075
2022-10-28,seattle,0.45600000000000007
2022-10-29,seattle,0.028000000000000004
2022-10-30,seattle,0.025
2022-10-31,seattle,0.7916666666666666
2022-11-01,seattle,0.039999999999999994
2022-11-02,seattle,0.252
2022-11-03,seattle,0.125
2022-11-04,seattle,0.402
2022-11-05,seattle,0.016
2022-11-06,seattle,0.8925
2022-11-07,seattle,0.252
2022-11-08,seattle,0.296
2022-11-09,seattle,0.005
2022-11-10,seattle,0.0
2022-11-11,seattle,0.0
2022-11-12,seattle,0.0
2022-11-13,seattle,0.0
2022-11-14,seattle,0.0
2022-11-15,seattle,0.0
2022-11-16,seattle,0.0
2022-11-17,seattle,0.0
2022-11-18,seattle,0.0
2022-11-19,seattle,0.0
2022-11-20,seattle,0.0
2022-11-21,seattle,0.002
2022-11-22,seattle,0.325
2022-11-23,seattle,0.7483333333333334
2022-11-24,seattle,0.0025
2022-11-25,seattle,0.16333333333333333
2022-11-26,seattle,0.5549999999999999
2022-11-27,seattle,0.20500000000000002
2022-11-28,seattle,0.07666666666666667
2022-11-29,seattle,0.022
2022-11-30,seattle,1.2
2022-12-01,seattle,0.048
2022-12-02,seattle,0.01
2022-12-03,seattle,0.606
2022-12-04,seattle,0.064
2022-12-05,seattle,0.128
2022-12-06,seattle,0.018
2022-12-07,seattle,0.03
2022-12-08,seattle,0.198
2022-12-09,seattle,0.065
2022-12-10,seattle,0.844
2022-12-11,seattle,0.256
2022-12-12,seattle,0.092
2022-12-13,seattle,0.018
2022-12-14,seattle,0.004
2022-12-15,seattle,0.0
2022-12-16,seattle,0.0
2022-12-17,seattle,0.05000000000000001
2022-12-18,seattle,0.0475
2022-12-19,seattle,0.07333333333333335
2022-12-20,seattle,0.42
2022-12-21,seattle,0.1875
2022-12-22,seattle,0.01
2022-12-23,seattle,0.22999999999999998
2022-12-24,seattle,0.85
2022-12-25,seattle,0.7399999999999999
2022-12-26,seattle,1.53
2022-12-27,seattle,0.5866666666666667
2022-12-28,seattle,0.38000000000000006
2022-12-29,seattle,0.10999999999999999
2022-12-30,seattle,0.6166666666666667
2022-12-31,seattle,0.15000000000000002
2023-01-01,seattle,0.016666666666666666
2023-01-02,seattle,0.0033333333333333335
2023-01-03,seattle,0.0
2023-01-04,seattle,0.007500000000000001
2023-01-05,seattle,0.0275
2023-01-06,seattle,0.06333333333333334
2023-01-07,seattle,0.2866666666666667
2023-01-08,seattle,0.2733333333333334
2023-01-09,seattle,0.3275
2023-01-10,seattle,0.5775
2023-01-11,seattle,0.046
2023-01-12,seattle,0.4640000000000001
2023-01-13,seattle,0.518
2023-01-14,seattle,0.2175
2023-01-15,seattle,0.15
2023-01-16,seattle,0.2525
2023-01-17,seattle,0.0225
2023-01-18,seattle,0.1725
2023-01-19,seattle,0.205
2023-01-20,seattle,0.0
2023-01-21,seattle,0.049999999999999996
2023-01-22,seattle,0.24
2023-01-23,seattle,0.0033333333333333335
2023-01-24,seattle,0.0
2023-01-25,seattle,0.0325
2023-01-26,seattle,0.0075
2023-01-27,seattle,0.1675
2023-01-28,seattle,0.08333333333333333
2023-01-29,seattle,0.0
2023-01-30,seattle,0.0
2023-01-31,seattle,0.0
2023-02-01,seattle,0.0
2023-02-02,seattle,0.0
2023-02-03,seattle,0.06999999999999999
2023-02-04,seattle,0.33
2023-02-05,seattle,0.08666666666666667
2023-02-06,seattle,0.125
2023-02-07,seattle,0.18000000000000002
2023-02-08,seattle,0.095
2023-02-09,seattle,0.03
2023-02-10,seattle,0.04
2023-02-11,seattle,0.0
2023-02-12,seattle,0.0033333333333333335
2023-02-13,seattle,0.09
2023-02-14,seattle,0.1975
2023-02-15,seattle,0.0
2023-02-16,seattle,0.0
2023-02-17,seattle,0.25
2023-02-18,seattle,0.08333333333333333
2023-02-19,seattle,0.06333333333333334
2023-02-20,seattle,0.2725
2023-02-21,seattle,0.06999999999999999
2023-02-22,seattle,0.33499999999999996
2023-02-23,seattle,0.022
2023-02-24,seattle,0.0
2023-02-25,seattle,0.006666666666666667
2023-02-26,seattle,0.315
2023-02-27,seattle,0.04
2023-02-28,seattle,0.22199999999999998
2023-03-01,seattle,0.02666666666666667
2023-03-02,seattle,0.155
2023-03-03,seattle,0.0825
2023-03-04,seattle,0.48750000000000004
2023-03-05,seattle,0.1366666666666667
2023-03-06,seattle,0.1775
2023-03-07,seattle,0.006666666666666667
2023-03-08,seattle,0.0033333333333333335
2023-03-09,seattle,0.049999999999999996
2023-03-10,seattle,0.185
2023-03-11,seattle,0.03
2023-03-12,seattle,0.0
2023-03-13,seattle,0.7933333333333333
2023-03-14,seattle,0.04
2023-03-15,seattle,0.008
2023-03-16,seattle,0.005
2023-03-17,seattle,0.005
2023-03-18,seattle,0.0
2023-03-19,seattle,0.0
2023-03-20,seattle,0.134
2023-03-21,seattle,0.034
2023-03-22,seattle,0.0075
2023-03-23,seattle,0.01
2023-03-24,seattle,0.02
2023-03-25,seattle,0.3075
2023-03-26,seattle,0.005
2023-03-27,seattle,0.0
2023-03-28,seattle,0.0
2023-03-29,seattle,0.0
2023-03-30,seattle,0.0
2023-03-31,seattle,0.1
2023-04-01,seattle,0.26333333333333336
2023-04-02,seattle,0.1125
2023-04-03,seattle,0.27
2023-04-04,seattle,0.07250000000000001
2023-04-05,seattle,0.0
2023-04-06,seattle,0.126
2023-04-07,seattle,0.5266666666666667
2023-04-08,seattle,0.038
2023-04-09,seattle,0.22200000000000003
2023-04-10,seattle,0.454
2023-04-11,seattle,0.458
2023-04-12,seattle,0.008
2023-04-13,seattle,0.0
2023-04-14,seattle,0.0
2023-04-15,seattle,0.006666666666666667
2023-04-16,seattle,0.13333333333333333
2023-04-17,seattle,0.22999999999999998
2023-04-18,seattle,0.182
2023-04-19,seattle,0.042
2023-04-20,seattle,0.0875
2023-04-21,seattle,0.27
2023-04-22,seattle,0.0425
2023-04-23,seattle,0.35250000000000004
2023-04-24,seattle,0.12666666666666668
2023-04-25,seattle,0.0075
2023-04-26,seattle,0.0
2023-04-27,seattle,0.0
2023-04-28,seattle,0.0
2023-04-29,seattle,0.0
2023-04-30,seattle,0.0
2023-05-01,seattle,0.006666666666666667
2023-05-02,seattle,0.034
2023-05-03,seattle,0.0
2023-05-04,seattle,0.022
2023-05-05,seattle,0.38
2023-05-06,seattle,0.43
2023-05-07,seattle,0.0475
2023-05-08,seattle,0.0033333333333333335
2023-05-09,seattle,0.005
2023-05-10,seattle,0.0
2023-05-11,seattle,0.0
2023-05-12,seattle,0.0
2023-05-13,seattle,0.0
2023-05-14,seattle,0.0
2023-05-15,seattle,0.0
2023-05-16,seattle,0.024999999999999998
2023-05-17,seattle,0.0
2023-05-18,seattle,0.0
2023-05-19,seattle,0.0
2023-05-20,seattle,0.0033333333333333335
2023-05-21,seattle,0.0
2023-05-22,seattle,0.1
2023-05-23,seattle,0.0025
2023-05-24,seattle,0.0
2023-05-25,seattle,0.0
2023-05-26,seattle,0.0
2023-05-27,seattle,0.0
2023-05-28,seattle,0.0
2023-05-29,seattle,0.0
2023-05-30,seattle,0.0
2023-05-31,seattle,0.0
2023-06-01,seattle,0.0
2023-06-02,seattle,0.0
2023-06-03,seattle,0.0
2023-06-04,seattle,0.0
2023-06-05,seattle,0.0
2023-06-06,seattle,0.0
2023-06-07,seattle,0.0
2023-06-08,seattle,0.0
2023-06-09,seattle,0.075
2023-06-10,seattle,0.31
2023-06-11,seattle,0.045
2023-06-12,seattle,0.0
2023-06-13,seattle,0.0
2023-06-14,seattle,0.005
2023-06-15,seattle,0.0
2023-06-16,seattle,0.065
2023-06-17,seattle,0.2233333333333333
2023-06-18,seattle,0.11666666666666665
2023-06-19,seattle,0.18999999999999997
2023-06-20,seattle,0.31666666666666665
2023-06-21,seattle,0.05333333333333334
2023-06-22,seattle,0.0
2023-06-23,seattle,0.0
2023-06-24,seattle,0.0
2023-06-25,seattle,0.0
2023-06-26,seattle,0.0
2023-06-27,seattle,0.0
2023-06-28,seattle,0.0
2023-06-29,seattle,0.0
2023-06-30,seattle,0.0
2023-07-01,seattle,0.0
2023-07-02,seattle,0.0
2023-07-03,seattle,0.0
2023-07-04,seattle,0.0
2023-07-05,seattle,0.0
2023-07-06,seattle,0.0
2023-07-07,seattle,0.0
2023-07-08,seattle,0.0
2023-07-09,seattle,0.0
2023-07-10,seattle,0.0
2023-07-11,seattle,0.0
2023-07-12,seattle,0.0
2023-07-13,seattle,0.0
2023-07-14,seattle,0.0
2023-07-15,seattle,0.0
2023-07-16,seattle,0.0
2023-07-17,seattle,0.0
2023-07-18,seattle,0.0
2023-07-19,seattle,0.0
2023-07-20,seattle,0.0
2023-07-21,seattle,0.0
2023-07-22,seattle,0.0
2023-07-23,seattle,0.0
2023-07-24,seattle,0.03
2023-07-25,seattle,0.08
2023-07-26,seattle,0.0
2023-07-27,seattle,0.0
2023-07-28,seattle,0.0
2023-07-29,seattle,0.0
2023-07-30,seattle,0.0
2023-07-31,seattle,0.0
2023-08-01,seattle,0.0
2023-08-02,seattle,0.0
2023-08-03,seattle,0.0
2023-08-04,seattle,0.0
2023-08-05,seattle,0.006666666666666667
2023-08-06,seattle,0.006666666666666667
2023-08-07,seattle,0.043333333333333335
2023-08-08,seattle,0.03
2023-08-09,seattle,0.01
2023-08-10,seattle,0.02
2023-08-11,seattle,0.0
2023-08-12,seattle,0.0
2023-08-13,seattle,0.0
2023-08-14,seattle,0.0
2023-08-15,seattle,0.0
2023-08-16,seattle,0.0
2023-08-17,seattle,0.0
2023-08-18,seattle,0.0
2023-08-19,seattle,0.0
2023-08-20,seattle,0.0
2023-08-21,seattle,0.0
2023-08-22,seattle,0.006666666666666667
2023-08-23,seattle,0.055
2023-08-24,seattle,0.0
2023-08-25,seattle,0.006666666666666667
2023-08-26,seattle,0.0033333333333333335
2023-08-27,seattle,0.0
2023-08-28,seattle,0.0
2023-08-29,seattle,0.03
2023-08-30,seattle,0.14750000000000002
2023-08-31,seattle,0.023333333333333334
2023-09-01,seattle,0.006666666666666667
2023-09-02,seattle,0.0
2023-09-03,seattle,0.02
2023-09-04,seattle,0.04
2023-09-05,seattle,0.013333333333333334
2023-09-06,seattle,0.0
2023-09-07,seattle,0.0
2023-09-08,seattle,0.0
2023-09-09,seattle,0.0
2023-09-10,seattle,0.0
2023-09-11,seattle,0.0
2023-09-12,seattle,0.016666666666666666
2023-09-13,seattle,0.0325
2023-09-14,seattle,0.0
2023-09-15,seattle,0.0
2023-09-16,seattle,0.0
2023-09-17,seattle,0.0
2023-09-18,seattle,0.0975
2023-09-19,seattle,0.0
2023-09-20,seattle,0.5175
2023-09-21,seattle,0.013333333333333334
2023-09-22,seattle,0.0
2023-09-23,seattle,0.0375
2023-09-24,seattle,0.186
2023-09-25,seattle,0.8560000000000001
2023-09-26,seattle,0.7775
2023-09-27,seattle,0.7233333333333333
2023-09-28,seattle,0.576
2023-09-29,seattle,0.154
2023-09-30,seattle,0.0025
2023-10-01,seattle,0.0
2023-10-02,seattle,0.0
2023-10-03,seattle,0.246
2023-10-04,seattle,0.0
2023-10-05,seattle,0.0
2023-10-06,seattle,0.0
2023-10-07,seattle,0.0
2023-10-08,seattle,0.0
2023-10-09,seattle,0.0075
2023-10-10,seattle,0.13599999999999998
2023-10-11,seattle,0.646
2023-10-12,seattle,0.16499999999999998
2023-10-13,seattle,0.06
2023-10-14,seattle,0.13
2023-10-15,seattle,0.02
2023-10-16,seattle,0.32
2023-10-17,seattle,0.2525
2023-10-18,seattle,0.06166666666666667
2023-10-19,seattle,0.0
2023-10-20,seattle,0.0
2023-10-21,seattle,0.005
2023-10-22,seattle,0.01
2023-10-23,seattle,0.004
2023-10-24,seattle,0.12
2023-10-25,seattle,0.624
2023-10-26,seattle,0.013333333333333334
2023-10-27,seattle,0.0
2023-10-28,seattle,0.0
2023-10-29,seattle,0.0
2023-10-30,seattle,0.0
2023-10-31,seattle,0.0
2023-11-01,seattle,0.1075
2023-11-02,seattle,0.9775
2023-11-03,seattle,0.18000000000000002
2023-11-04,seattle,0.905
2023-11-05,seattle,0.4875
2023-11-06,seattle,0.415
2023-11-07,seattle,0.4675
2023-11-08,seattle,0.013333333333333334
2023-11-09,seattle,0.04666666666666667
2023-11-10,seattle,0.15666666666666665
2023-11-11,seattle,0.3575
2023-11-12,seattle,0.085
2023-11-13,seattle,0.2
2023-11-14,seattle,0.022
2023-11-15,seattle,0.0025
2023-11-16,seattle,0.005
2023-11-17,seattle,0.0
2023-11-18,seattle,0.09000000000000001
2023-11-19,seattle,0.2275
2023-11-20,seattle,0.015
2023-11-21,seattle,0.0425
2023-11-22,seattle,0.37666666666666665
2023-11-23,seattle,0.0
2023-11-24,seattle,0.0
2023-11-25,seattle,
2023-11-26,seattle,0.0
2023-11-27,seattle,0.0
2023-11-28,seattle,0.0
2023-11-29,seattle,0.0
2023-11-30,seattle,0.048
2023-12-01,seattle,0.466
2023-12-02,seattle,0.694
2023-12-03,seattle,0.25
2023-12-04,seattle,0.366
2023-12-05,seattle,2.71
2023-12-06,seattle,0.8960000000000001
2023-12-07,seattle,0.4
2023-12-08,seattle,0.276
2023-12-09,seattle,0.14800000000000002
2023-12-10,seattle,0.5740000000000001
2023-12-11,seattle,0.014000000000000002
2023-12-12,seattle,0.0
2023-12-13,seattle,0.0
2023-12-14,seattle,0.14
2023-12-15,seattle,0.025
2023-12-16,seattle,0.0
2023-12-17,seattle,0.0
2023-12-18,seattle,0.0125
2023-12-19,seattle,0.125
2023-12-20,seattle,0.16999999999999998
2023-12-21,seattle,0.0175
2023-12-22,seattle,0.2775
2023-12-23,seattle,0.595
2023-12-24,seattle,0.006666666666666667
2023-12-25,seattle,0.19666666666666666
2023-12-26,seattle,0.6066666666666667
2023-12-27,seattle,0.06333333333333334
2023-12-28,seattle,0.24
2023-12-29,seattle,0.05500000000000001
2023-12-30,seattle,0.0425
2023-12-31,seattle,0.05
2020-01-01,new york,0.013333333333333332
2020-01-02,new york,0.0
2020-01-03,new york,0.13444444444444445
2020-01-04,new york,0.2
2020-01-05,new york,0.04
2020-01-06,new york,0.017777777777777778
2020-01-07,new york,0.01
2020-01-08,new york,0.03333333333333333
2020-01-09,new york,0.0011111111111111111
2020-01-10,new york,0.0
2020-01-11,new york,0.0
2020-01-12,new york,0.060000000000000005
2020-01-13,new york,0.003333333333333333
2020-01-14,new york,0.0125
2020-01-15,new york,0.014444444444444446
2020-01-16,new york,0.07111111111111111
2020-01-17,new york,0.0022222222222222222
2020-01-18,new york,0.15444444444444444
2020-01-19,new york,0.40222222222222226
2020-01-20,new york,0.0
2020-01-21,new york,0.0
2020-01-22,new york,0.0
2020-01-23,new york,0.0
2020-01-24,new york,0.0
2020-01-25,new york,0.2677777777777778
2020-01-26,new york,0.63
2020-01-27,new york,0.0011111111111111111
2020-01-28,new york,0.0011111111111111111
2020-01-29,new york,0.0
2020-01-30,new york,0.0
2020-01-31,new york,0.006666666666666666
2020-02-01,new york,0.014444444444444446
2020-02-02,new york,0.0375
2020-02-03,new york,0.03571428571428571
2020-02-04,new york,0.014444444444444446
2020-02-05,new york,0.02
2020-02-06,new york,0.5244444444444444
2020-02-07,new york,0.21888888888888888
2020-02-08,new york,0.0811111111111111
2020-02-09,new york,0.0022222222222222222
2020-02-10,new york,0.15375
2020-02-11,new york,0.5166666666666667
2020-02-12,new york,0.09555555555555556
2020-02-13,new york,0.3844444444444444
2020-02-14,new york,0.08888888888888889
2020-02-15,new york,0.0011111111111111111
2020-02-16,new york,0.0
2020-02-17,new york,0.0
2020-02-18,new york,0.0
2020-02-19,new york,0.005555555555555556
2020-02-20,new york,0.0
2020-02-21,new york,0.0
2020-02-22,new york,0.0
2020-02-23,new york,0.0
2020-02-24,new york,0.0011111111111111111
2020-02-25,new york,0.044444444444444446
2020-02-26,new york,0.14
2020-02-27,new york,0.8155555555555556
2020-02-28,new york,0.0011111111111111111
2020-02-29,new york,0.0
2020-03-01,new york,0.0
2020-03-02,new york,0.0
2020-03-03,new york,0.12444444444444445
2020-03-04,new york,0.23777777777777778
2020-03-05,new york,0.0025
2020-03-06,new york,0.05625
2020-03-07,new york,0.06125
2020-03-08,new york,0.00125
2020-03-09,new york,0.0
2020-03-10,new york,0.0
2020-03-11,new york,0.0
2020-03-12,new york,0.04625
2020-03-13,new york,0.3466666666666667
2020-03-14,new york,0.06666666666666667
2020-03-15,new york,0.0
2020-03-16,new york,0.0
2020-03-17,new york,0.14777777777777779
2020-03-18,new york,0.026666666666666665
2020-03-19,new york,0.9288888888888889
2020-03-20,new york,0.02888888888888889
2020-03-21,new york,0.0
2020-03-22,new york,0.0
2020-03-23,new york,0.4475
2020-03-24,new york,0.8144444444444444
2020-03-25,new york,0.0044444444444444444
2020-03-26,new york,0.0011111111111111111
2020-03-27,new york,0.0011111111111111111
2020-03-28,new york,0.12444444444444445
2020-03-29,new york,0.3566666666666667
2020-03-30,new york,0.07333333333333333
2020-03-31,new york,0.05888888888888889
2020-04-01,new york,0.0
2020-04-02,new york,0.0
2020-04-03,new york,0.06777777777777777
2020-04-04,new york,0.05777777777777778
2020-04-05,new york,0.0022222222222222222
2020-04-06,new york,0.08444444444444445
2020-04-07,new york,0.0
2020-04-08,new york,0.1711111111111111
2020-04-09,new york,0.07666666666666666
2020-04-10,new york,0.18555555555555556
2020-04-11,new york,0.008888888888888889
2020-04-12,new york,0.0
2020-04-13,new york,0.819
2020-04-14,new york,0.7390000000000001
2020-04-15,new york,0.019
2020-04-16,new york,0.001
2020-04-17,new york,0.012
2020-04-18,new york,0.213
2020-04-19,new york,0.043
2020-04-20,new york,0.0
2020-04-21,new york,0.073
2020-04-22,new york,0.215
2020-04-23,new york,0.035
2020-04-24,new york,0.501
2020-04-25,new york,0.135
2020-04-26,new york,0.07111111111111111
2020-04-27,new york,0.177
2020-04-28,new york,0.019
2020-04-29,new york,0.003
2020-04-30,new york,0.307
2020-05-01,new york,0.40199999999999997
2020-05-02,new york,0.079
2020-05-03,new york,0.122
2020-05-04,new york,0.037
2020-05-05,new york,0.0
2020-05-06,new york,0.013000000000000001
2020-05-07,new york,0.05
2020-05-08,new york,0.10600000000000001
2020-05-09,new york,0.367
2020-05-10,new york,0.003
2020-05-11,new york,0.01
2020-05-12,new york,0.041999999999999996
2020-05-13,new york,0.001
2020-05-14,new york,0.0
2020-05-15,new york,0.052000000000000005
2020-05-16,new york,0.09777777777777778
2020-05-17,new york,0.0
2020-05-18,new york,0.0
2020-05-19,new york,0.0
2020-05-20,new york,0.0
2020-05-21,new york,0.0
2020-05-22,new york,0.015555555555555557
2020-05-23,new york,0.25222222222222224
2020-05-24,new york,0.4766666666666667
2020-05-25,new york,0.008888888888888889
2020-05-26,new york,0.006666666666666666
2020-05-27,new york,0.0
2020-05-28,new york,0.013333333333333334
2020-05-29,new york,0.015555555555555557
2020-05-30,new york,0.06666666666666667
2020-05-31,new york,0.0
2020-06-01,new york,0.0
2020-06-02,new york,0.0
2020-06-03,new york,0.19
2020-06-04,new york,0.36333333333333334
2020-06-05,new york,0.3433333333333333
2020-06-06,new york,0.19777777777777777
2020-06-07,new york,0.17666666666666664
2020-06-08,new york,0.0
2020-06-09,new york,0.0
2020-06-10,new york,0.0
2020-06-11,new york,0.143
2020-06-12,new york,0.378
2020-06-13,new york,0.0
2020-06-14,new york,0.0
2020-06-15,new york,0.0
2020-06-16,new york,0.0
2020-06-17,new york,0.0
2020-06-18,new york,0.0
2020-06-19,new york,0.0
2020-06-20,new york,0.0
2020-06-21,new york,0.0
2020-06-22,new york,0.0
2020-06-23,new york,0.0
2020-06-24,new york,0.0
2020-06-25,new york,0.0
2020-06-26,new york,0.0
2020-06-27,new york,0.073
2020-06-28,new york,0.15363636363636363
2020-06-29,new york,0.15454545454545454
2020-06-30,new york,0.04
2020-07-01,new york,0.1781818181818182
2020-07-02,new york,0.22999999999999998
2020-07-03,new york,0.11499999999999999
2020-07-04,new york,0.386
2020-07-05,new york,0.001
2020-07-06,new york,0.05700000000000001
2020-07-07,new york,0.079
2020-07-08,new york,0.005
2020-07-09,new york,0.225
2020-07-10,new york,0.5509999999999999
2020-07-11,new york,1.0409090909090908
2020-07-12,new york,0.15636363636363637
2020-07-13,new york,0.03
2020-07-14,new york,0.001
2020-07-15,new york,0.003
2020-07-16,new york,0.0
2020-07-17,new york,0.04111111111111111
2020-07-18,new york,0.079
2020-07-19,new york,0.0
2020-07-20,new york,0.0
2020-07-21,new york,0.0
2020-07-22,new york,0.259
2020-07-23,new york,0.24900000000000003
2020-07-24,new york,0.175
2020-07-25,new york,0.15272727272727274
2020-07-26,new york,0.0
2020-07-27,new york,0.0
2020-07-28,new york,0.004545454545454546
2020-07-29,new york,0.0
2020-07-30,new york,0.007272727272727273
2020-07-31,new york,0.748
2020-08-01,new york,0.009
2020-08-02,new york,0.003333333333333333
2020-08-03,new york,0.09200000000000001
2020-08-04,new york,0.30454545454545456
2020-08-05,new york,0.23750000000000002
2020-08-06,new york,0.012727272727272728
2020-08-07,new york,0.1590909090909091
2020-08-08,new york,0.053000000000000005
2020-08-09,new york,0.0009090909090909091
2020-08-10,new york,0.0
2020-08-11,new york,0.006363636363636364
2020-08-12,new york,0.27636363636363637
2020-08-13,new york,0.08454545454545455
2020-08-14,new york,0.06545454545454545
2020-08-15,new york,0.0
2020-08-16,new york,0.09818181818181819
2020-08-17,new york,0.4309090909090909
2020-08-18,new york,0.5618181818181818
2020-08-19,new york,0.11727272727272728
2020-08-20,new york,0.17454545454545453
2020-08-21,new york,0.003
2020-08-22,new york,0.0
2020-08-23,new york,0.009
